Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow Byts/s,Flow Pkts/s,Pkt Len Mean,Pkt Len Std,SYN Flag Cnt,ACK Flag Cnt,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Label
0.2470419985303641,0.7410372903823134,0.8145544068957262,0.738319476399167,0.6002097137089245,0.9071838521433164,0.1120493670768836,0.6265233986568649,0.7909033114797949,0.1007827555439638,0.3575680710843807,0.6345300468810127,0.4567075966474815,0.5959566861164871,0.1793041699541905,0.8196770210088344,0.9012600705283444,0.943866900046584,BENIGN
0.4056155031822296,0.7382184537137936,0.3788013825269531,0.2226392424986245,0.5755219559185653,0.5497730554876934,0.9059970199788058,0.1448165853700207,0.526039579426886,0.5552930058831791,0.1618640285773471,0.1738782805532325,0.6580796100040878,0.9697347944110816,0.0243316753291483,0.5326064705691429,0.5173432031218098,0.3645946786733482,BENIGN
0.6593487393800801,0.2070159451573199,0.6767901269663692,0.7716377107186061,0.5486761820696328,0.8462390170503521,0.482320999830657,0.979442025467969,0.1379622950923233,0.0138683133925104,0.1310024140427736,0.2377128286766674,0.3744818220007365,0.624814210863482,0.8344259593513963,0.0289077007040419,0.8891712420728224,0.3749423850907898,BENIGN
0.1187442924339106,0.6900402303398102,0.9909251866820616,0.6091463201573962,0.7608284645056975,0.1622731097106382,0.339159023682172,0.1209252701034425,0.1816030364926355,0.0111943723168058,0.684590372363267,0.9823081239032706,0.0954320207291463,0.0198116083667206,0.9885745661563649,0.5676323100130387,0.7449627733513884,0.7874800888352601,BENIGN
0.5336900892124783,0.453654124585866,0.9228763067631036,0.4634537968627397,0.209690786650044,0.7577067915435214,0.5481399587506005,0.4185433047589939,0.1830975443145593,0.6969118412296448,0.8127865692485773,0.3949444391879263,0.4492269962465766,0.9572131647862808,0.8145884027371539,0.2241606666380948,0.7133730652695465,0.2682067220481997,BENIGN
0.3612090192386089,0.9903466702856396,0.4932597895738749,0.1832429095537623,0.2821261559271739,0.0831946630110032,0.3874806994250496,0.1195024490782975,0.646962082879472,0.0442883925712227,0.0213877924234261,0.1638741715169843,0.2442496249971413,0.5096313045192887,0.2872168487147357,0.2665056022338197,0.2118484030226258,0.8989409151934473,BENIGN
0.8578775264813894,0.8247703853299041,0.73782007356017,0.257683246620227,0.8743880481194124,0.6176663491432806,0.8386445303781888,0.5786533333545316,0.241107906170005,0.1773000924346039,0.7978815049740262,0.6654027544250785,0.7871801472970629,0.0508095505278294,0.5483789288552109,0.3254522136865315,0.5293537613036023,0.6480671752560047,BENIGN
0.510046504472919,0.9922799328045484,0.8203384106585763,0.7251237051275955,0.8381943539281529,0.8372503594660992,0.3247550841081855,0.1229471435970821,0.96479286711161,0.5682610959583925,0.646434637609512,0.0935089944827496,0.3499814139429519,0.6691308464205817,0.7918307351083983,0.0030517058082807,0.851709597559654,0.7178772777130823,BENIGN
0.1675263953755208,0.1074106943761954,0.7779792180638355,0.6271720367411404,0.6611865638851271,0.0059939173239339,0.2380211104986412,0.3401669197363383,0.9175286218343428,0.1599523209605099,0.223237310005184,0.5046440448295408,0.9925205504826442,0.0506548208795745,0.9939940525948991,0.4189429571662502,0.6931925265602173,0.8232136282888731,DDoS
0.0659058248431011,0.7465881770797963,0.7007975374398938,0.8520056023752166,0.204808758494891,0.1183236970658682,0.8612181084265126,0.4754436401281144,0.9545826371262792,0.0440755657011135,0.4798155033489059,0.7646188045662956,0.7338192314584789,0.0545925626820809,0.7238522544879346,0.2909898811360532,0.5767603533709347,0.5006617471999678,DDoS
0.0571932049156466,0.2982655124042216,0.4853761354463032,0.2428142059003741,0.076334086704363,0.9183953740020072,0.7810322799445121,0.2335059933450897,0.8206606556261993,0.5823817445737315,0.8799500232381919,0.8245761229047373,0.7377603381463836,0.3903956487745516,0.5062427384218099,0.7900091718203976,0.2039861549321232,0.8574782791401594,DDoS
0.7321299129812878,0.658462705577531,0.1842962246305143,0.6455691261394443,0.1687861833197438,0.5902312361015316,0.2189786407798851,0.035440926933139,0.2439568477410099,0.5561527227297072,0.8470093017396148,0.4731544870570209,0.8618428632557724,0.211914442491548,0.726592763324034,0.3377789526096755,0.4769551777607174,0.2425081339064281,DDoS
0.9736782307575558,0.9854125354115616,0.4553625285382451,0.9657178119777116,0.0163290158084904,0.3990422161038517,0.5271528711789244,0.4530119739698955,0.9784021653177756,0.0167202870976884,0.0915602395206287,0.7748047151644153,0.7625595773874506,0.8288541181724406,0.5434097933789467,0.1773042024372197,0.4747620390558765,0.7459270172253583,DDoS
0.1005253780595367,0.1287458419242858,0.0996951737699761,0.9488998755991546,0.8473106862968105,0.2632237202488234,0.9718510914991256,0.1511143696100361,0.1556172530804846,0.91193345088499,0.1176094700338127,0.4828104097456501,0.1659063596425674,0.3735602149723165,0.6195328438842113,0.4335941880535068,0.9114389854940972,0.3697793491357141,DDoS
0.9016942330868444,0.4917869638913379,0.2244147956248325,0.4330769367167719,0.7074936686912134,0.0002638774864522,0.1543243880364146,0.7629243233816337,0.8556603093208051,0.278838568305007,0.9184932925291348,0.1952324998179052,0.2493988328805608,0.4868157094604669,0.8933294832472393,0.472072446325227,0.6379992303218557,0.8465394304364764,DDoS
0.5301307640301901,0.1515131165022365,0.4277595680864657,0.3375149741384766,0.4292874165454711,0.7069991325972884,0.4946389822502187,0.9644270353588134,0.9418523223353872,0.1766001647318159,0.2301932869930425,0.1261034357748992,0.9658946098198288,0.302330838539219,0.4851573683204507,0.9313289303023918,0.5100616849140992,0.1140457184129699,DDoS
0.0917366221773079,0.9688808787469244,0.8395177171884779,0.7829851587030827,0.1649126426634581,0.7899967336802147,0.2172828914794723,0.169677791272727,0.381674942179208,0.4198748038666724,0.3456567728723175,0.3426941295977922,0.4397898803188708,0.8768621479536131,0.9313151225215008,0.7894205154359774,0.9823778080009616,0.0156264008943308,DDoS
0.5356523265878246,0.6363102091420075,0.6519110641809384,0.5322380019153531,0.8271077333840209,0.9012685544763216,0.6744493323568123,0.8825177543618411,0.9760916133151892,0.5155208049155255,0.6360073379206154,0.4622627004007035,0.8856837583190236,0.3676743691651365,0.1032284333786849,0.3898256992764126,0.6545325979235036,0.2825137558894918,DDoS
